id,title,price,currency,location,condition,brand,date_posted,url,scraped_at,brand_version,price_range,is_brand_new,title_length,ram_gb,storage_gb
2014,Samsung Galaxy S22 Ultra 12GB 256GB 5G (Used),119900.0,LKR,Gampaha,Used,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-s22-ultra-12gb-256gb-5g-used-for-sale-gampaha-101,2026-02-21 02:41:51,S22,100k-200k,0,45,,12.0
2015,Apple iPhone 11 128GB (Used),74999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-gampaha-13798,2026-02-21 02:41:51,11,60k-100k,0,28,,128.0
2016,Samsung Galaxy A55 256GB 12GB RAM 5G (Brand New),55000.0,LKR,Colombo,Brand New,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-a55-256gb-12gb-ram-5g-brand-new-for-sale-colombo-2,2026-02-21 02:41:55,A55,30k-60k,1,48,12.0,256.0
2017,Oppo A36 (Used),30000.0,LKR,Colombo,Used,Oppo,17 hours,https://ikman.lk/en/ad/oppo-a36-used-for-sale-colombo,2026-02-21 02:41:55,A36,30k-60k,0,15,,
2018,Xiaomi Redmi A5 4GB 128GB (Brand New),33900.0,LKR,Colombo,Brand New,Xiaomi,17 hours,https://ikman.lk/en/ad/xiaomi-redmi-a5-4gb-128gb-brand-new-for-sale-colombo-154,2026-02-21 02:41:55,A5,30k-60k,1,37,,4.0
2019,Apple iPhone 14 Pro Max 256GB (Used),195900.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-gampaha-2171,2026-02-21 02:41:55,14,100k-200k,0,36,,256.0
2020,Apple iPhone 12 Pro Max 256GB (Used),134999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-gampaha-5749,2026-02-21 02:41:55,12,100k-200k,0,36,,256.0
2021,Apple iPhone 12 Pro Max 128GB (Used),129999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-128gb-used-for-sale-gampaha-1635,2026-02-21 02:41:55,12,100k-200k,0,36,,128.0
2022,Apple iPhone 15 Plus 256GB (Used),169990.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-15-plus-256gb-used-for-sale-gampaha-21,2026-02-21 02:41:55,15,100k-200k,0,33,,256.0
2023,SAMSUNG GALAXY WATCH 6 47MM,48990.0,LKR,Colombo,Unknown,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-watch-6-47mm-for-sale-colombo-1,2026-02-21 02:41:55,6,30k-60k,0,27,,
2024,SAMSUNG GALAXY WATCH 6 43MM,44990.0,LKR,Colombo,Unknown,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-watch-6-43mm-for-sale-colombo,2026-02-21 02:41:55,6,30k-60k,0,27,,
2025,Samsung Fit 3 Smart Band,14490.0,LKR,Colombo,Unknown,Samsung,17 hours,https://ikman.lk/en/ad/samsung-fit-3-smart-band-for-sale-colombo-3,2026-02-21 02:41:55,3,10k-30k,0,24,,
2026,Apple iPhone 13 128GB (Used),101999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-gampaha-6674,2026-02-21 02:41:55,13,100k-200k,0,28,,128.0
2027,Apple iPhone 12 Pro (Used),105000.0,LKR,Kandy,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kandy-1235,2026-02-21 02:41:55,12,100k-200k,0,26,,
2028,APPLE AIRPODS Max,153990.0,LKR,Colombo,Unknown,Apple,17 hours,https://ikman.lk/en/ad/apple-airpods-max-for-sale-colombo-93,2026-02-21 02:41:55,AIRPODS,100k-200k,0,17,,
2029,Apple iPhone 12 Pro Max 256GB (Used),88500.0,LKR,Colombo,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-colombo-7850,2026-02-21 02:41:55,12,60k-100k,0,36,,256.0
2030,Apple iWatch Series 10 46MM,104990.0,LKR,Colombo,Unknown,Apple,17 hours,https://ikman.lk/en/ad/apple-iwatch-series-10-46mm-for-sale-colombo-1,2026-02-21 02:41:55,10,100k-200k,0,27,,
2031,Apple iWatch Ultra 2 49MM,223990.0,LKR,Colombo,Unknown,Apple,17 hours,https://ikman.lk/en/ad/apple-iwatch-ultra-2-49mm-for-sale-colombo,2026-02-21 02:41:55,2,>200k,0,25,,
2032,Vivo X200 Pro 16/512GB (Used),269900.0,LKR,Gampaha,Used,Vivo,17 hours,https://ikman.lk/en/ad/vivo-x200-pro-16-512gb-used-for-sale-gampaha,2026-02-21 02:41:55,X200,>200k,0,29,,512.0
2033,Apple iPhone 13 Pro Max 1TB (Used),194999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-1tb-used-for-sale-gampaha-227,2026-02-21 02:41:55,13,100k-200k,0,34,,1024.0
2034,Apple iPhone 12 mini 64GB (Used),49000.0,LKR,Galle,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-i-phone-mini64gb-used-for-sale-galle,2026-02-21 02:41:55,12,30k-60k,0,32,,64.0
2035,Xiaomi 13 (Used),35000.0,LKR,Colombo,Used,Xiaomi,17 hours,https://ikman.lk/en/ad/xiaomi-13-used-for-sale-colombo-46,2026-02-21 02:41:55,13,30k-60k,0,16,,
2036,Apple iPhone 13 Pro Max 512GB (Used),184999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-512gb-used-for-sale-gampaha-477,2026-02-21 02:41:55,13,100k-200k,0,36,,512.0
2037,Apple iPhone 13 Pro Max 256GB (Used),174999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-256gb-used-for-sale-gampaha-2633,2026-02-21 02:41:55,13,100k-200k,0,36,,256.0
2038,Google Pixel 7 Pro 12GB 256GB (Used),99900.0,LKR,Gampaha,Used,Google,17 hours,https://ikman.lk/en/ad/google-pixel-7-pro-12gb-256gb-used-for-sale-gampaha-93,2026-02-21 02:41:55,7,60k-100k,0,36,,12.0
2039,Samsung Galaxy A25 5G (Used),40000.0,LKR,Colombo,Used,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-a25-5g-used-for-sale-colombo-26,2026-02-21 02:41:55,A25,30k-60k,0,28,,
2040,Google Pixel 9 Pro XL 16GB|128GB (Brand New),233990.0,LKR,Colombo,Brand New,Google,17 hours,https://ikman.lk/en/ad/google-pixel-9-pro-xl-16gb128gb-brand-new-for-sale-colombo-4,2026-02-21 02:41:55,9,>200k,1,44,,16.0
2041,Samsung Galaxy A07 4GB|64GB (Brand New),29490.0,LKR,Colombo,Brand New,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-4gb64gb-brand-new-for-sale-colombo-47,2026-02-21 02:41:55,A07,10k-30k,1,39,,4.0
2042,Apple iPhone 11 256GB (Used),69000.0,LKR,Colombo,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-11-256gb-used-for-sale-colombo-2176,2026-02-21 02:41:59,11,60k-100k,0,28,,256.0
2043,Samsung Galaxy A07 6GB|128GB (Brand New),36990.0,LKR,Colombo,Brand New,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-6gb128gb-brand-new-for-sale-colombo-37,2026-02-21 02:41:59,A07,30k-60k,1,40,,6.0
2044,Google Pixel 10 Pro XL 16GB|128GB (Brand New),293990.0,LKR,Colombo,Brand New,Google,17 hours,https://ikman.lk/en/ad/google-pixel-10-pro-xl-16gb128gb-brand-new-for-sale-colombo-5,2026-02-21 02:41:59,10,>200k,1,45,,16.0
2045,Samsung Galaxy S25 (Brand New),199000.0,LKR,Gampaha,Brand New,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-latest-brand-new-for-sale-gampaha,2026-02-21 02:41:59,S25,100k-200k,1,30,,
2046,Samsung Galaxy M17 6GB|128GB (Brand New),49990.0,LKR,Colombo,Brand New,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-m17-6gb128gb-brand-new-for-sale-colombo-16,2026-02-21 02:41:59,M17,30k-60k,1,40,,6.0
2047,Google Pixel 9 Pro XL 16GB 256GB (Used),199900.0,LKR,Gampaha,Used,Google,17 hours,https://ikman.lk/en/ad/google-pixel-9-pro-xl-16gb-256gb-used-for-sale-gampaha-34,2026-02-21 02:41:59,9,100k-200k,0,39,,16.0
2048,Apple iPhone 14 Pro Max 128GB (Used),209999.0,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-128gb-used-for-sale-gampaha-749,2026-02-21 02:41:59,14,>200k,0,36,,128.0
2049,Xiaomi 12C (Used),23000.0,LKR,Colombo,Used,Xiaomi,18 hours,https://ikman.lk/en/ad/xiaomi-12c-used-for-sale-colombo-214,2026-02-21 02:41:59,12C,10k-30k,0,17,,
2050,Apple iPhone 13 Pro Max 128GB (Used),164999.0,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-128gb-used-for-sale-gampaha-1260,2026-02-21 02:41:59,13,100k-200k,0,36,,128.0
2051,Apple iPhone 14 Pro Max 128GB (Used),176999.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-128gb-used-for-sale-colombo-2011,2026-02-21 02:41:59,14,100k-200k,0,36,,128.0
2052,Apple iPhone 14 Pro 128GB (Used),164999.0,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-128gb-used-for-sale-gampaha-817,2026-02-21 02:41:59,14,100k-200k,0,32,,128.0
2053,Apple iPhone 14 128GB (Used),119999.0,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2065,2026-02-21 02:41:59,14,100k-200k,0,28,,128.0
2054,Apple iPhone 17 Pro Max 256GB (Used),388500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-used-for-sale-kandy-50,2026-02-21 02:41:59,17,>200k,0,36,,256.0
2055,Nokia 105 (Used),2200.0,LKR,Colombo,Used,Nokia,18 hours,https://ikman.lk/en/ad/nokia-105-used-for-sale-colombo-1153,2026-02-21 02:41:59,105,<10k,0,16,,
2056,Samsung Galaxy S24 8GB 256GB (Brand New),151901.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-8gb-256gb-brand-new-for-sale-colombo-320,2026-02-21 02:41:59,S24,100k-200k,1,40,,8.0
2057,Apple iPhone 17 256GB (Used),265900.0,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-256gb-used-for-sale-gampaha-10,2026-02-21 02:41:59,17,>200k,0,28,,256.0
2058,Samsung Galaxy A16 (Used),40000.0,LKR,Colombo,Used,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a16-used-for-sale-colombo-66,2026-02-21 02:41:59,A16,30k-60k,0,25,,
2059,Samsung Galaxy A26 5G 8GB 256GB (Brand New),64300.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-8gb-256gb-brand-new-for-sale-colombo-109,2026-02-21 02:41:59,A26,60k-100k,1,43,,8.0
2060,Apple iPhone 15 Plus 128GB (Used),164500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-plus-128gb-used-for-sale-kandy-64,2026-02-21 02:41:59,15,100k-200k,0,33,,128.0
2061,Apple iPhone 13 128GB (Brand New),159900.0,LKR,Gampaha,Brand New,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-brand-new-for-sale-gampaha-43,2026-02-21 02:41:59,13,100k-200k,1,33,,128.0
2062,Apple iPhone Air 256GB (Used),274500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-air-256gb-used-for-sale-kandy-5,2026-02-21 02:41:59,256GB,>200k,0,29,,256.0
2063,Xiaomi Redmi 15 4G| 6GB|128GB (Brand New),51990.0,LKR,Colombo,Brand New,Xiaomi,18 hours,https://ikman.lk/en/ad/xiaomi-redmi-15-4g-6gb128gb-brand-new-for-sale-colombo,2026-02-21 02:41:59,15,30k-60k,1,41,,6.0
2064,Samsung Galaxy A56 5G 8GB 256GB (Brand New),96952.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a56-5g-8gb-256gb-brand-new-for-sale-colombo-65,2026-02-21 02:41:59,A56,60k-100k,1,43,,8.0
2065,Samsung Galaxy A05 (Used),16500.0,LKR,Kegalle,Used,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a05-good-phone-used-for-sale-kegalle,2026-02-21 02:41:59,A05,10k-30k,0,25,,
2066,Apple iPhone 16 128GB (Brand New),229900.0,LKR,Gampaha,Brand New,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-128gb-brand-new-for-sale-gampaha-32,2026-02-21 02:41:59,16,>200k,1,33,,128.0
2067,Samsung Galaxy A36 5G 8GB 128GB (Brand New),69982.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a36-5g-8gb-128gb-brand-new-for-sale-colombo-96,2026-02-21 02:41:59,A36,60k-100k,1,43,,8.0
2068,Apple iPhone 15 Pro 5G (Used),198000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-5g-used-for-sale-colombo-99,2026-02-21 02:42:03,15,100k-200k,0,29,,
2069,Samsung Galaxy A36 5G 8GB 256GB (Brand New),77960.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a36-5g-8gb-256gb-brand-new-for-sale-colombo-85,2026-02-21 02:42:03,A36,60k-100k,1,43,,8.0
2070,Apple iPhone 14 Pro 256GB (Used),166500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-kandy-410,2026-02-21 02:42:03,14,100k-200k,0,32,,256.0
2071,Samsung Galaxy A56 5G 8GB 128GB (Brand New),87052.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a56-5g-8gb-128gb-brand-new-for-sale-colombo-106,2026-02-21 02:42:03,A56,60k-100k,1,43,,8.0
2072,Apple iPhone 15 Pro Max 5G (Used),235000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-5g-used-for-sale-colombo-130,2026-02-21 02:42:03,15,>200k,0,33,,
2073,Apple iPhone 13 Pro (Used),90000.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-used-for-sale-kandy-598,2026-02-21 02:42:03,13,60k-100k,0,26,,
2074,Apple iPhone 16 Pro Max 256GB (Used),288500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-kandy-318,2026-02-21 02:42:03,16,>200k,0,36,,256.0
2075,Apple iPhone 7 Plus (Used),27000.0,LKR,Badulla,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-7-plus-puls-used-for-sale-badulla,2026-02-21 02:42:03,7,10k-30k,0,26,,
2076,Nokia Button Phone (Used),2000.0,LKR,Matara,Used,Nokia,18 hours,https://ikman.lk/en/ad/nokia-used-for-sale-matara-188,2026-02-21 02:42:03,BUTTON,<10k,0,25,,
2077,Apple iPhone 14 Pro Max 256GB (Used),199900.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-colombo-5054,2026-02-21 02:42:03,14,100k-200k,0,36,,256.0
2078,Samsung Galaxy A26 5G 8GB 256GB (Brand New),62960.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-8gb-256gb-brand-new-for-sale-colombo-108,2026-02-21 02:42:03,A26,60k-100k,1,43,,8.0
2079,Vivo X300pro 16GB 512GB G (Brand New),459900.0,LKR,Gampaha,Brand New,Vivo,18 hours,https://ikman.lk/en/ad/vivo-x300pro-16gb-512gb-g-brand-new-for-sale-gampaha,2026-02-21 02:42:03,X300PRO,>200k,1,37,,16.0
2080,Apple iPhone 11 Pro Max 256GB (Used),74500.0,LKR,Kandy,Used,Apple,9 hours,https://ikman.lk/en/ad/apple-iphone-11-pro-max-256gb-used-for-sale-kandy-1062,2026-02-21 02:42:03,11,60k-100k,0,36,,256.0
2081,Samsung Galaxy A26 5G 6GB 128GB (Brand New),55960.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-6gb-128gb-brand-new-for-sale-colombo-85,2026-02-21 02:42:03,A26,30k-60k,1,43,,6.0
2082,Apple iPhone 11 Full Set Box (Used),67000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-11-full-set-box-used-for-sale-colombo-921,2026-02-21 02:42:03,11,60k-100k,0,35,,
2083,Apple iPhone 12 Full set box (Used),78000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-full-set-box-used-for-sale-colombo-73,2026-02-21 02:42:03,12,60k-100k,0,35,,
2084,Apple iPhone 13 mini 5G- cinematic (Used),85000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-mini-5g-cinematic-used-for-sale-colombo-257,2026-02-21 02:42:03,13,60k-100k,0,41,,
2085,Apple iPhone 16 Pro 128GB (Used),255000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-128gb-used-for-sale-colombo-675,2026-02-21 02:42:03,16,>200k,0,32,,128.0
2086,Apple iPhone 16 128GB (Used),174500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-128gb-used-for-sale-kandy-93,2026-02-21 02:42:03,16,100k-200k,0,28,,128.0
2087,Samsung Galaxy A07 8GB 256GB (Brand New),38960.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-8gb-256gb-brand-new-for-sale-colombo-187,2026-02-21 02:42:03,A07,30k-60k,1,40,,8.0
2088,Apple iPhone 14 Pro Max 256GB (Used),158500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-kandy-611,2026-02-21 02:42:03,14,100k-200k,0,36,,256.0
2089,Apple iPhone 13 5G (Used),102000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-5g-used-for-sale-colombo-367,2026-02-21 02:42:03,13,100k-200k,0,25,,
2090,Apple iPhone 14 Pro 5G Fullset (Used),162000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-5g-fullset-used-for-sale-colombo-47,2026-02-21 02:42:03,14,100k-200k,0,37,,
2091,Samsung Galaxy A56 5G 12GB 256GB (Brand New),104990.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-a56-5g-12gb-256gb-brand-new-for-sale-colombo-102,2026-02-21 02:42:03,A56,100k-200k,1,44,,12.0
2092,Apple iPhone 12 128GB 5G Dual Sim (Used),82999.0,LKR,Kalutara,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-128gb-5g-dual-sim-used-for-sale-kalutara-2,2026-02-21 02:42:03,12,60k-100k,0,40,,128.0
2093,Kieslect Actor Smart Watch,22800.0,LKR,Colombo,Unknown,Other,,https://ikman.lk/en/ad/kieslect-actor-smart-watch-for-sale-colombo-11,2026-02-21 02:42:06,KIESLECT,10k-30k,0,26,,
2094,Apple iPhone 13 Pro 5G (Used),118000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-5g-used-for-sale-colombo-23,2026-02-21 02:42:06,13,100k-200k,0,29,,
2095,Moto G45 5G 8GB 128GB (Brand New),59990.0,LKR,Gampaha,Brand New,Other,18 hours,https://ikman.lk/en/ad/moto-g45-5g-8gb-128gb-brand-new-for-sale-gampaha-13,2026-02-21 02:42:06,G45,30k-60k,1,33,,8.0
2096,Apple iPhone 15 Pro Max 256GB (Used),234000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5840,2026-02-21 02:42:06,15,>200k,0,36,,256.0
2097,Apple iPhone 15 Pro Max 5G- FULL SET (Used),235000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-5g-full-set-used-for-sale-colombo,2026-02-21 02:42:06,15,>200k,0,43,,
2098,Xiaomi Redmi 15C 6GB 128GB (Used),32900.0,LKR,Gampaha,Used,Xiaomi,18 hours,https://ikman.lk/en/ad/xiaomi-redmi-15c-6gb-128gb-used-for-sale-gampaha-2,2026-02-21 02:42:06,15C,30k-60k,0,33,,6.0
2099,Moto G85 5G (Used),48000.0,LKR,Kalutara,Used,Other,18 hours,https://ikman.lk/en/ad/moto-g85-5g-used-for-sale-kalutara,2026-02-21 02:42:06,G85,30k-60k,0,18,,
2100,Apple iPhone 17 Pro Max 256GB (Used),388500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-used-for-sale-kandy-49,2026-02-21 02:42:06,17,>200k,0,36,,256.0
2101,Samsung Galaxy S24 Ultra 12GB 512GB (Brand New),279952.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-512gb-brand-new-for-sale-colombo-76,2026-02-21 02:42:06,S24,>200k,1,47,,12.0
2102,Samsung Galaxy S24 Ultra 12GB 256GB (Brand New),256990.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-brand-new-for-sale-colombo-286,2026-02-21 02:42:06,S24,>200k,1,47,,12.0
2103,Samsung Galaxy S25 12GB 256GB (Brand New),204952.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-12gb-256gb-brand-new-for-sale-colombo-293,2026-02-21 02:42:06,S25,>200k,1,41,,12.0
2104,Apple iPhone 14 Pro Max 256GB (Used),188500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-kandy-612,2026-02-21 02:42:06,14,100k-200k,0,36,,256.0
2105,Apple iPhone 16 Pro Max 256GB (Used),285900.0,LKR,Gampaha,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-gampaha-324,2026-02-21 02:42:06,16,>200k,0,36,,256.0
2106,Apple iPhone 12 mini (Used),59000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-japan-used-for-sale-colombo,2026-02-21 02:42:06,12,30k-60k,0,27,,
2107,Xiaomi Redmi A5 3GB|64GB (Brand New),27490.0,LKR,Colombo,Brand New,Xiaomi,18 hours,https://ikman.lk/en/ad/xiaomi-redmi-a5-3gb64gb-brand-new-for-sale-colombo-16,2026-02-21 02:42:06,A5,10k-30k,1,36,,3.0
2108,Apple iPhone 17 Pro Max 512GB (Used),446500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-max-512gb-used-for-sale-kandy-14,2026-02-21 02:42:06,17,>200k,0,36,,512.0
2109,Xiaomi Redmi Note 13 Pro 256GB (Used),55000.0,LKR,Kalutara,Used,Xiaomi,18 hours,https://ikman.lk/en/ad/xiaomi-redmi-note-13-pro-256gb-used-for-sale-kalutara,2026-02-21 02:42:06,13,30k-60k,0,37,,256.0
2110,Apple iPhone 17 256GB (Used),259500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-17-256gb-used-for-sale-kandy-12,2026-02-21 02:42:06,17,>200k,0,28,,256.0
2111,Samsung Galaxy S23 FE White (Used),85000.0,LKR,Colombo,Used,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s23-fe-white-used-for-sale-colombo,2026-02-21 02:42:06,S23,60k-100k,0,34,,
2112,Honor Magic 8 Pro 12/512GB (Brand New),419900.0,LKR,Gampaha,Brand New,Honor,18 hours,https://ikman.lk/en/ad/honor-magic-8-pro-12-512gb-brand-new-for-sale-gampaha-4,2026-02-21 02:42:06,8,>200k,1,38,,512.0
2113,Apple iPhone 16 Pro Max 256GB (Used),284000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2398,2026-02-21 02:42:06,16,>200k,0,36,,256.0
2114,Apple iPhone 13 Pro Max 512GB (Used),99500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-512gb-used-for-sale-kandy-120,2026-02-21 02:42:06,13,60k-100k,0,36,,512.0
2115,Apple iPhone 16 Pro Max 256GB (Used),284000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2397,2026-02-21 02:42:06,16,>200k,0,36,,256.0
2116,Samsung Galaxy S25 Ultra 12GB 256GB (Brand New),276952.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-12gb-256gb-brand-new-for-sale-colombo-445,2026-02-21 02:42:06,S25,>200k,1,47,,12.0
2117,Infinix Note 50 8GB 256GB (Brand New),76990.0,LKR,Gampaha,Brand New,Infinix,18 hours,https://ikman.lk/en/ad/infinix-note-50-8gb-256gb-brand-new-for-sale-gampaha-20,2026-02-21 02:42:06,50,60k-100k,1,37,,8.0
2118,Samsung Galaxy S25 FE 8GB 256GB (Brand New),156990.0,LKR,Colombo,Brand New,Samsung,18 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-fe-8gb-256gb-brand-new-for-sale-colombo-307,2026-02-21 02:42:06,S25,100k-200k,1,43,,8.0
2119,Apple iPhone 15 Plus 128GB (Used),158000.0,LKR,Kurunegala,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-15-plus-128gb-used-for-sale-kurunegala-7,2026-02-21 02:42:10,15,100k-200k,0,33,,128.0
2120,Apple iPhone 16 Pro Max 256GB (Used),284000.0,LKR,Colombo,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2396,2026-02-21 02:42:10,16,>200k,0,36,,256.0
2121,Google Pixel 8 Pro 12GB|128GB (Brand New),153990.0,LKR,Colombo,Brand New,Google,18 hours,https://ikman.lk/en/ad/google-pixel-8-pro-12gb128gb-brand-new-for-sale-colombo-14,2026-02-21 02:42:10,8,100k-200k,1,41,,12.0
2122,Honor X5b 4GB|64GB (Brand New),28990.0,LKR,Colombo,Brand New,Honor,18 hours,https://ikman.lk/en/ad/honor-x5b-4gb64gb-brand-new-for-sale-colombo-10,2026-02-21 02:42:10,X5B,10k-30k,1,30,,4.0
2123,Apple iPhone 13 Pro 256GB (Used),119500.0,LKR,Kandy,Used,Apple,18 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-kandy-572,2026-02-21 02:42:10,13,100k-200k,0,32,,256.0
